age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
45.0,9,1,5,0,0,0,0,1,4,851.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
59.0,3,1,0,1,0,0,0,1,4,291.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
31.0,9,1,6,0,2,0,0,1,4,224.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
60.0,1,1,0,1,2,0,0,1,4,165.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
52.0,1,1,0,0,2,0,0,1,4,126.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
37.0,0,1,6,0,0,0,0,1,4,996.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
34.0,9,1,6,0,2,2,0,1,4,83.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
51.0,9,1,3,1,0,0,0,1,4,108.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
36.0,6,1,0,1,2,0,0,1,4,175.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
50.0,0,1,6,0,0,0,0,1,4,536.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
44.0,9,0,5,0,2,0,0,1,4,1552.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
48.0,1,1,7,0,2,2,0,1,4,742.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
54.0,9,1,5,0,0,0,0,1,4,171.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
48.0,0,1,6,0,2,0,0,1,4,203.0,7.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
41.0,0,2,6,1,2,2,0,1,4,132.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
42.0,4,1,3,0,0,0,0,1,4,588.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
34.0,11,1,7,1,0,0,0,1,4,245.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
46.0,0,2,6,0,1,1,0,1,4,311.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
37.0,9,2,5,0,0,2,0,1,4,175.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
30.0,0,2,6,0,2,0,0,1,4,72.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
47.0,4,1,6,0,2,0,0,1,4,101.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
34.0,0,2,6,1,2,0,0,1,4,184.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
34.0,0,2,6,1,0,0,0,1,4,147.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
45.0,0,0,3,0,2,2,0,1,4,192.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
36.0,9,2,5,0,0,0,0,1,4,275.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
46.0,1,1,0,0,2,0,0,1,4,269.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
41.0,9,1,3,0,0,0,0,1,4,209.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
32.0,0,2,6,0,0,0,0,1,4,130.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
34.0,0,1,5,0,2,0,0,1,4,276.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
37.0,4,1,6,0,2,0,0,1,4,54.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
33.0,2,1,6,0,0,0,0,1,4,83.0,7.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
37.0,4,1,6,0,2,0,0,1,4,160.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
32.0,0,2,6,1,2,0,0,1,4,459.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
37.0,0,1,6,1,0,0,0,1,4,739.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
42.0,0,1,6,0,0,0,0,1,4,21.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
35.0,0,1,6,0,2,0,0,1,4,252.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
46.0,4,1,3,0,0,0,0,1,4,322.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
43.0,9,1,5,1,0,0,0,1,4,54.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
58.0,5,1,5,0,2,0,0,1,4,406.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
32.0,9,2,6,0,2,0,0,1,4,127.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
30.0,0,1,6,0,2,0,0,1,4,395.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
42.0,0,2,6,0,0,0,0,1,4,286.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
57.0,1,1,1,0,0,0,0,1,4,433.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
43.0,0,2,6,0,2,2,0,1,4,57.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
59.0,5,1,3,0,0,0,0,1,4,292.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
48.0,0,1,3,1,0,0,0,1,4,562.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
34.0,0,0,3,0,0,0,0,1,4,176.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
53.0,9,2,5,0,0,0,0,1,4,293.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
54.0,5,1,3,0,0,0,0,1,4,543.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
42.0,9,1,5,0,2,0,0,1,4,685.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
33.0,9,1,3,0,2,2,0,1,4,45.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
45.0,1,1,2,0,0,0,0,1,4,61.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
35.0,6,1,0,1,1,1,0,1,4,227.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
43.0,0,2,6,0,2,2,0,1,4,79.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
37.0,0,1,6,0,0,0,0,1,4,426.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
31.0,7,1,5,1,0,2,0,1,4,80.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
33.0,0,2,6,0,2,0,0,1,4,236.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
29.0,9,2,6,0,2,2,0,1,4,626.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
41.0,9,1,3,0,2,2,0,1,4,105.0,6.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
32.0,0,2,6,1,2,0,0,1,4,275.0,9.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
49.0,4,1,6,0,1,1,0,1,4,178.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
55.0,0,1,6,0,0,0,0,1,4,54.0,6.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
32.0,0,2,6,0,0,0,0,1,4,226.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
29.0,4,1,6,0,0,2,0,1,4,181.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
47.0,2,1,1,1,0,0,1,1,4,244.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
30.0,6,2,6,0,2,2,0,1,4,131.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
39.0,9,1,3,0,2,2,0,1,4,132.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
47.0,4,1,6,0,2,2,0,1,4,135.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
49.0,3,1,6,0,2,0,0,1,4,210.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
31.0,9,2,6,0,2,2,0,1,4,107.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
52.0,1,1,0,1,2,2,0,1,4,1250.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
42.0,9,1,5,0,2,2,0,1,4,40.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
43.0,0,2,6,0,0,2,0,1,4,1471.0,7.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
46.0,4,1,3,0,2,2,0,1,4,1456.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.967,5228.1
35.0,9,1,5,0,2,2,0,1,2,122.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
42.0,9,1,5,0,2,0,0,1,2,108.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
45.0,9,0,5,0,0,0,0,1,2,110.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
45.0,10,1,3,0,0,0,0,1,2,186.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
43.0,0,1,6,0,2,2,0,1,2,297.0,7.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,9,1,3,0,0,0,0,1,2,157.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,9,1,7,1,2,2,0,1,2,93.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
37.0,9,1,3,1,0,0,0,1,2,91.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,0,2,2,0,1,2,1288.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,0,1,6,0,0,0,0,1,2,187.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,0,1,6,1,2,0,0,1,2,59.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
44.0,9,0,5,0,2,0,0,1,2,420.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
47.0,9,1,5,0,2,0,0,1,2,117.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
47.0,1,1,0,0,0,0,0,1,2,82.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,9,2,5,0,0,0,0,1,2,122.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,9,2,5,0,2,0,0,1,2,91.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,2,6,0,0,0,0,1,2,64.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,2,0,0,1,2,67.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
47.0,1,1,0,0,2,0,0,1,2,267.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,2,0,0,1,2,74.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,0,2,0,1,2,131.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,2,0,0,1,2,318.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,1,2,0,0,1,2,78.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,2,0,0,1,2,402.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,1,2,0,0,1,2,133.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,1,2,0,0,1,2,123.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,1,0,0,0,1,2,132.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,0,2,6,0,2,2,0,1,2,51.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,1,3,0,0,0,0,1,2,51.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,9,2,6,0,0,0,0,1,2,163.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,1,0,0,0,1,2,666.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
38.0,0,1,6,0,0,0,0,1,2,395.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
38.0,0,1,6,0,0,0,0,1,2,326.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,9,2,6,0,2,0,0,1,2,292.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,0,1,3,0,0,0,0,1,2,663.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
51.0,3,1,0,1,0,2,0,1,2,126.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
34.0,8,2,6,0,0,0,0,1,2,387.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
29.0,0,1,6,0,0,0,0,1,2,108.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
56.0,1,1,0,1,0,0,0,1,2,135.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,9,2,5,0,2,0,0,1,2,142.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,1,1,0,1,2,0,0,1,2,85.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,0,1,6,0,0,0,0,1,2,287.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
44.0,1,1,2,0,0,0,0,1,2,1056.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
46.0,1,1,2,1,2,0,0,1,2,48.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,9,1,5,0,2,0,0,1,2,253.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
38.0,7,2,3,0,2,0,0,1,2,228.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
46.0,1,1,2,1,0,0,0,1,2,124.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,8,2,6,0,2,2,0,1,2,358.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
46.0,6,1,0,0,0,2,0,1,2,239.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,1,1,0,1,2,0,0,1,2,84.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,0,1,7,0,0,0,0,1,2,262.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,1,1,0,1,0,2,0,1,2,224.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,1,1,0,1,0,2,0,1,2,274.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,9,1,6,0,2,2,0,1,2,22.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
54.0,1,1,0,1,2,0,1,1,2,309.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
46.0,9,2,5,0,0,0,0,1,2,128.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,9,1,6,0,2,0,0,1,2,131.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,6,0,2,0,0,1,2,159.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,6,0,2,0,0,1,2,111.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,6,1,0,1,2,0,0,1,2,63.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,6,0,2,2,0,1,2,30.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,2,6,0,2,2,0,1,2,1462.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,6,0,2,2,0,1,2,205.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,6,0,0,0,0,1,2,165.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
52.0,1,1,2,0,2,0,0,1,2,152.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
29.0,9,2,3,0,0,0,0,1,2,225.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,2,0,0,1,2,228.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
44.0,0,1,6,1,2,0,0,1,2,36.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
29.0,9,2,5,0,2,0,0,1,2,199.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,1,5,0,0,0,0,1,2,154.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
44.0,0,1,6,1,2,2,0,1,2,163.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,0,2,6,1,2,0,0,1,2,566.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
45.0,1,1,5,0,2,0,0,1,2,105.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,0,1,6,0,2,2,0,1,2,1834.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
45.0,1,1,5,0,0,0,0,1,2,398.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
49.0,3,1,6,0,2,2,0,1,2,131.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,0,1,6,0,0,0,0,1,2,148.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
56.0,5,1,3,1,2,0,0,1,2,674.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
43.0,0,2,6,0,0,2,0,1,2,306.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,0,1,6,0,0,2,0,1,2,196.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,0,2,6,0,2,2,0,1,2,1327.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,0,6,0,2,0,0,1,2,46.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
38.0,7,2,3,0,2,0,0,1,2,235.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,0,6,0,2,0,0,1,2,177.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,0,6,0,0,0,0,1,2,359.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
59.0,5,1,5,0,0,0,0,1,2,71.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
58.0,5,1,5,0,2,2,0,1,2,173.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
34.0,9,0,6,0,2,2,0,1,2,526.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,9,1,3,0,0,2,0,1,2,401.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,1,1,2,1,2,0,0,1,2,122.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,9,0,6,0,0,0,0,1,2,140.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,9,0,6,0,2,0,0,1,2,95.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,9,0,6,0,0,0,0,1,2,86.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
40.0,3,0,2,0,2,0,0,1,2,144.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,2,6,1,0,2,0,1,2,116.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,2,6,1,2,0,0,1,2,67.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,6,0,0,0,0,1,2,92.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
52.0,4,1,6,1,2,2,0,1,2,118.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,0,0,0,1,2,155.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,0,0,0,1,2,137.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
42.0,0,0,6,0,2,0,0,1,2,85.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
32.0,9,1,6,0,0,0,0,1,2,251.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,7,1,0,1,0,0,0,1,2,88.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,7,1,0,1,2,0,0,1,2,137.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,0,2,3,0,2,0,0,1,2,73.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,0,2,3,0,0,2,0,1,2,92.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,0,2,3,0,1,1,0,1,2,125.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,0,2,3,0,0,0,0,1,2,257.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
55.0,1,1,0,0,2,0,0,1,2,100.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
49.0,0,1,2,1,0,2,0,1,2,86.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
49.0,4,1,6,0,2,0,0,1,2,87.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
35.0,9,2,5,0,2,0,0,1,2,493.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
56.0,0,1,1,1,0,0,0,1,2,102.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
49.0,0,1,3,1,2,0,0,1,2,82.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
44.0,0,0,6,0,2,0,0,1,2,169.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
50.0,7,1,1,0,2,0,0,1,2,181.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
53.0,1,1,2,1,2,2,0,1,2,64.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
47.0,0,2,6,0,2,0,0,1,2,156.0,4.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,1,2,3,0,2,0,0,1,2,296.0,7.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,0,1,3,0,0,0,0,1,2,57.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,9,2,5,0,0,0,0,1,2,14.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
46.0,9,2,6,0,0,0,0,1,2,185.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,9,1,5,0,2,0,0,1,2,306.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
29.0,0,2,3,0,2,0,0,1,2,61.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,10,0,6,1,2,0,0,1,2,122.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
29.0,0,2,3,0,2,2,0,1,2,150.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
41.0,10,0,6,1,2,0,0,1,2,229.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
30.0,9,2,6,1,2,0,0,1,2,103.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,0,1,6,1,2,0,0,1,2,94.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
50.0,1,1,2,1,0,0,0,1,2,203.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,0,1,6,1,0,0,0,1,2,90.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,0,1,6,1,0,0,0,1,2,111.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
48.0,1,1,2,1,0,0,0,1,2,106.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
45.0,6,1,0,0,0,0,0,1,2,64.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
37.0,0,1,6,1,0,0,0,1,2,105.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
37.0,0,1,6,1,2,0,0,1,2,244.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
59.0,5,1,3,0,1,1,1,1,2,204.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
36.0,9,0,6,0,2,0,0,1,2,197.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
46.0,9,2,6,0,0,0,0,1,2,119.0,3.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
50.0,0,1,6,0,0,0,0,1,2,88.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
38.0,3,1,0,0,0,0,0,1,2,231.0,1.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
34.0,9,1,3,0,2,0,0,1,2,112.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
39.0,0,2,3,0,0,2,0,1,2,216.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
56.0,5,1,3,1,2,0,0,1,2,252.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
33.0,0,1,6,1,2,2,0,1,2,259.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
31.0,7,1,5,1,2,0,0,1,2,133.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
56.0,1,1,2,0,2,0,0,1,2,89.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
53.0,1,1,2,1,2,0,0,1,2,504.0,2.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
45.0,1,1,2,0,2,0,0,1,2,84.0,5.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
44.0,0,1,6,0,0,0,0,1,2,84.0,10.0,999.0,0.0,1,1.4,93.444,-36.1,4.968,5228.1
